id,text,timestamp,source,symbols,company_names,url,verified
1.0197E+18,VIDEO: “I was in my office. I was minding my own business...” –David Solomon tells $GS interns how he learned he wa… https://t.co/QClAITywXV,Wed Jul 18 21:33:26 +0000 2018,GoldmanSachs,GS,The Goldman Sachs,https://twitter.com/i/web/status/1019696670777503745,TRUE
1.01971E+18,The price of lumber $LB_F is down 22% since hitting its YTD highs. The Macy's $M turnaround is still happening.… https://t.co/XnKsV4De39,Wed Jul 18 22:22:47 +0000 2018,StockTwits,M,Macy's,https://twitter.com/i/web/status/1019709091038547968,TRUE
1.01971E+18,Who says the American Dream is dead? https://t.co/CRgx19x7sA,Wed Jul 18 22:32:01 +0000 2018,TheStreet,AIG,American,https://buff.ly/2L3kmc4,TRUE
1.01972E+18,Barry Silbert is extremely optimistic on bitcoin -- but predicts that 99% of new crypto entrants are “going to zero… https://t.co/mGMVo2cZgY,Wed Jul 18 22:52:52 +0000 2018,MarketWatch,BTC,Bitcoin,https://twitter.com/i/web/status/1019716662587740160,TRUE
1.01972E+18,How satellites avoid attacks and space junk while circling the Earth https://t.co/aHzIV3Lqp5 #paid @Oracle https://t.co/kacpqZWiDJ,Wed Jul 18 23:00:01 +0000 2018,Forbes,ORCL,Oracle,http://on.forbes.com/6013DqDDU,TRUE
1.01972E+18,.@RealMoney's David Butler's favorite FANG stock isn't #RealMoneySOD Alphabet but Facebook https://t.co/MczAPSFjOi,Wed Jul 18 23:04:00 +0000 2018,jimcramer,FB-GOOGL-GOOG,Facebook*Alphabet*Alphabet,http://bit.ly/2NrYxje,TRUE
1.01972E+18,Don’t miss my convo with one of my favorite thinkers @SamHarrisOrg! https://t.co/uuPVxIobCh,Wed Jul 18 23:06:58 +0000 2018,ianbremmer,HRS,Harris,https://twitter.com/samharrisorg/status/1019719376348434433,TRUE
1.01972E+18,U.S. intelligence documents on Nelson Mandela made public https://t.co/XTnEfo1rO6 https://t.co/V8DXkWDQ6R,Wed Jul 18 23:08:45 +0000 2018,Reuters,INTC-USB,Intel*U.S.,https://reut.rs/2O0ypNf,TRUE
1.01972E+18,Senate wants emergency alerts to go out through Netflix Spotify etc. https://t.co/23yy3whBlc by @grg,Wed Jul 18 23:09:00 +0000 2018,TechCrunch,NFLX,Netflix,https://tcrn.ch/2L8DsgT,TRUE
1.01972E+18,Hedge fund manager Marc Larsy says bitcoin $40K is possible https://t.co/54uPe0OWqT,Wed Jul 18 23:10:41 +0000 2018,MarketWatch,BTC,Bitcoin,https://on.mktw.net/2Ntr7k9,TRUE
1.01972E+18,U.S. proposes expedited appeal in fight with AT&amp;T over Time Warner purchase https://t.co/BtjhzdE3Nu https://t.co/Gh32ZJ4vPO,Wed Jul 18 23:18:36 +0000 2018,Reuters,TWX,Time Warner,https://reut.rs/2O1Ao46,TRUE
1.01972E+18,Roger Federer's Uniqlo deal makes him one of the few athletes to earn more than $70M from endorsements… https://t.co/jQ8sOAyeBQ,Wed Jul 18 23:21:00 +0000 2018,Forbes,ENDP,Endo,https://twitter.com/i/web/status/1019723744804245504,TRUE
1.01972E+18,Bond traders are ahead of Jerome Powell when it comes to inflation expectations https://t.co/DkdZLcy3mT via… https://t.co/UCX7EiHP4r,Wed Jul 18 23:21:27 +0000 2018,business,HPQ,HP,https://bloom.bg/2zSKhOu,TRUE
1.01972E+18,Alcoa cuts adjusted EBITDA forecast citing tariffs shares slide https://t.co/mdMJXjnYIs https://t.co/5O8fvwlHpY,Wed Jul 18 23:24:09 +0000 2018,Reuters,HPQ,HP,https://reut.rs/2NZoM1r,TRUE
1.01973E+18,Customers urge boycott of MGM Resorts after the casino files lawsuits against mass shooting victims… https://t.co/dAhk87dPmA,Wed Jul 18 23:26:33 +0000 2018,business,MGM,MGM Resorts,https://twitter.com/i/web/status/1019725139905216512,TRUE
1.01973E+18,The gap tightens in the race to a trillion dollar valuation as Amazon hits $900 billion https://t.co/zjzm25Aglq via… https://t.co/difuFt6sGp,Wed Jul 18 23:30:00 +0000 2018,Reuters,AMZN-GPS,Amazon*The Gap,https://reut.rs/2L7awGb,TRUE
1.01973E+18,President Trump endorses Brian Kemp over Casey Cagle in Georgia governor’s race https://t.co/VhgN5rNRAW,Wed Jul 18 23:32:06 +0000 2018,nytimes,ENDP,Endo,https://nyti.ms/2NsnHy3,TRUE
1.01973E+18,White House struggles to contain fallout from Trump-Putin summit https://t.co/NtzACHJibs https://t.co/fLshAUDRzs,Wed Jul 18 23:45:49 +0000 2018,Reuters,UDR,UDR,https://reut.rs/2NrEv8t,TRUE
1.01973E+18,Lakers guard Hart named summer league MVP and more U.S. sports headlines https://t.co/RVryAQdPqd https://t.co/r5x71iFFSL,Thu Jul 19 00:00:00 +0000 2018,Reuters,ticker, name,https://reut.rs/2L09coy,TRUE
1.01973E+18,Only two northern white rhinos still exist making it the world's most endangered subspecies of mammal https://t.co/WeJufervx6,Thu Jul 19 00:01:08 +0000 2018,TheEconomist,NTRS,Northern,https://econ.st/2L6bjHz,TRUE
1.01973E+18,"Trump tells CBS he's ""always wanted"" to be interviewed by Special Counsel Mueller but deflected questions on whethe… https://t.co/at43BIGpDh",Thu Jul 19 00:04:22 +0000 2018,business,CBS,CBS,https://twitter.com/i/web/status/1019734658127400961,TRUE
1.01974E+18,Templeton and BlackRock say now's the time to buy emerging markets https://t.co/h4z90nxqwH https://t.co/6FkVrZlu3j,Thu Jul 19 00:16:34 +0000 2018,business,BLK,BlackRock,https://bloom.bg/2NmXZLe,TRUE
1.01974E+18,Charts say #RealMoneySOD $GOOGL could rise 17% or more from here: @BruceKamich  https://t.co/cZbRY4daHN,Thu Jul 19 00:23:00 +0000 2018,jimcramer,GOOGL,Alphabet,http://bit.ly/2Nof8UW,TRUE
1.01974E+18,EBay revenue misses as weak U.S. sporting season hits StubHub https://t.co/3RdnkMVUn8 https://t.co/N6iXpxEZjG,Thu Jul 19 00:30:43 +0000 2018,Reuters,EBAY,eBay,https://reut.rs/2NrITEt,TRUE
1.01974E+18,New York City will force Airbnb to disclose information on its hosts https://t.co/jdq88zBMGR https://t.co/9SPvNk6cVU,Thu Jul 19 00:32:31 +0000 2018,business,JD,JD,https://bloom.bg/2uxotmx,TRUE
9.67109E+17,New time: Janet Yellen and I in conversation at Brookings on Feb. 27 at 2 PM EST. Join us online or on Facebook Liv… https://t.co/hDg7X5Rc5P,Fri Feb 23 18:50:19 +0000 2018,benbernanke,FB,Facebook,https://twitter.com/i/web/status/967109381098758144,TRUE
1.0163E+18,$KO $ADBE and $AZO are just a few names to watch https://t.co/XhUKSXzTf4,Mon Jul 09 12:17:00 +0000 2018,TheStreet,AZO,AutoZone,https://buff.ly/2uh6gsx,TRUE
1.01664E+18,It's #Christmas in July for Kimco Realty Corporation investors. Buy #REITs Buy $KIM Happy #SWAN investing… https://t.co/va4AZTMTh9,Tue Jul 10 11:20:31 +0000 2018,rbradthomas,KIM,Kimco Realty Corporation,https://twitter.com/i/web/status/1016643322310463494,TRUE
1.01666E+18,Doug Schenkel assesses positioning and market expectations for Life Sciences Diagnostics &amp; Tools companies going in… https://t.co/C65ZzlsqKF,Tue Jul 10 12:18:43 +0000 2018,CowenResearch,HOLX,Hologic,https://twitter.com/i/web/status/1016657971022090242,TRUE
1.01672E+18,RT @ShannanSiemens: Now @HalftimeReport @petenajarian: Give me a choice of being in $CMG or $YUM right now and I pick $YUM.  Maybe KY isn't…,Tue Jul 10 16:28:04 +0000 2018,petenajarian,YUM,YUM! Brands,,TRUE
1.01678E+18,#TechnicalAnaylsis: Charting manufacturing stocks $ROLL $ROP $CFX via https://t.co/XBKa1mfNQo https://t.co/uUQXDjArvp,Tue Jul 10 20:19:36 +0000 2018,TDANetwork,ROP,Roper Technologies,http://tdameritradenetwork.com,TRUE
1.01683E+18,While everyone else is focused on cutting-edge companies trying to capture the next big thing you could maybe make… https://t.co/ekq2fA5TSm,Tue Jul 10 23:35:06 +0000 2018,themotleyfool,IP,International Paper Company,https://twitter.com/i/web/status/1016828187077173253,TRUE
1.01685E+18,RT @CMLviz: $INTU Intuit has been a remarkably strong candidate for technical triggers -- specifically this one https://t.co/SRMd0Ijg5h,Wed Jul 11 01:10:18 +0000 2018,OphirGottlieb,INTU,Intuit Inc.,http://news.cmlviz.com/2018/07/09/intu-how-to-make-moving-averages-and-technical-analysis-work-in-intuit-inc.html#.W0VXK5YtS6A.twitter,TRUE
1.01687E+18,Trump Phones And Pfizer Reverses Price Hikes. But Why? $PFE $MCK $CAH $CVS $ESRX https://t.co/fuXXFldSLw,Wed Jul 11 02:28:23 +0000 2018,matthewherper,MCK,McKesson Corporation,https://www.forbes.com/sites/matthewherper/2018/07/10/trump-phones-and-pfizer-reverses-price-hikes-but-why/#415a54188c77,TRUE
1.01701E+18,RT @DrugChannels: Good analysis from @matthewherper of @pfizer $PFE #drug price reversal due to @realDonaldTrump and @SecAzar pressure. Als…,Wed Jul 11 11:43:12 +0000 2018,matthewherper,MCK,McKesson Corporation,,TRUE
1.01701E+18,.@WilliamBlairCo's Nick Heyman on tariffs &amp; industrials: could impact M&amp;A via regulatory approvals. ie: China is th… https://t.co/EjhoM5Q9GR,Wed Jul 11 11:57:13 +0000 2018,MorganLBrennan,COL,Rockwell Collins,https://twitter.com/i/web/status/1017014949502210055,TRUE
1.01702E+18,Management shift for Los Alamos National Laboratory gets green light to begin. Triad National Security JV includes… https://t.co/JJmLGEaz5Y,Wed Jul 11 12:28:07 +0000 2018,MorganLBrennan,FLR,Fluor Corporation,https://twitter.com/i/web/status/1017022726341611523,TRUE
1.01708E+18,Tim Hortons is a Canadian icon. And now the company is coming to China. Timmy Ho's parent -- Burger King owner $QSR… https://t.co/xAbYi4YYlv,Wed Jul 11 16:00:21 +0000 2018,LaMonicaBuzz,YUM,YUM! Brands,https://twitter.com/i/web/status/1017076134553575430,TRUE
1.01715E+18,Trade war fears seemingly hit home today taking down stocks like $RH $W $WSM $TPR and $EL https://t.co/avWFRuH7nd,Wed Jul 11 21:04:57 +0000 2018,CNBCFastMoney,EL,The EstíëŒ©e Lauder Companies Inc.,,TRUE
1.01728E+18,CNP Assurances : départ du DG Frédéric Lavenir https://t.co/PcVjRLdAOu #bourse #finance $CNP,Thu Jul 12 05:36:01 +0000 2018,Boursier_com,CNP,CenterPoint Energy,https://goo.gl/14y1EA,TRUE
